Mes,Region,Zonal,Provincia,Sucursal,Oficina,Tipo de cartera,Tipo de producto,Tipo de prestamo, Monto entregado ,Numero de operaciones,No Clientes
may-16,,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,TARQUI (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,9987.92,19,19
may-16,,ZONAL GUAYAQUIL,GUAYAS,SANTA ELENA,SALINAS (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,525.68,1,1
may-16,,ZONAL GUAYAQUIL,GUAYAS,SANTA ELENA,SANTA ELENA,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,525.68,1,1
may-16,,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,BABA (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,11038.24,19,19
may-16,,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,BABA (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,16296.08,31,31
may-16,,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,BABA (AG.),MICROEMPRESA,MOCROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,11283.03,11,11
may-16,,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,BABAHOYO,MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,33482.62,3,3
may-16,,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,BABAHOYO,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,43873.66,66,66
may-16,,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,BABAHOYO,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,44157.12,84,84
may-16,,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,BABAHOYO,MICROEMPRESA,MOCROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,25643.25,25,25
may-16,,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,CATARAMA,MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,18685.8,1,1
may-16,,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,CATARAMA,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,16266.88,28,28
may-16,,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,CATARAMA,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,33643.52,64,64
may-16,,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,QUEVEDO (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,15000,1,1
may-16,,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,QUEVEDO (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,24372.39,41,41
may-16,,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,QUEVEDO (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,31540.8,60,60
may-16,,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,QUEVEDO (AG.),MICROEMPRESA,MOCROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,27694.71,27,27
may-16,,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,VALENCIA (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,15685.92,27,27
may-16,,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,VALENCIA (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,27335.36,52,52
may-16,,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,VENTANAS,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,28467.04,49,49
may-16,,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,VENTANAS,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,53093.68,101,101
may-16,,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,VINCES,MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,5091.39,1,1
may-16,,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,VINCES,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,20914.56,36,36
may-16,,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,VINCES,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,34169.2,65,65
may-16,,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,VINCES,MICROEMPRESA,MOCROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,27694.71,27,27
may-16,,ZONAL GUAYAQUIL,LOS RIOS,GUARANDA,ECHEANDIA (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,580.96,1,1
may-16,,ZONAL GUAYAQUIL,LOS RIOS,GUAYAQUIL,ATARAZANA (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,580.96,1,1
may-16,,ZONAL GUAYAQUIL,LOS RIOS,GUAYAQUIL,BALZAR (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,5669.95,5,5
may-16,,ZONAL GUAYAQUIL,LOS RIOS,GUAYAQUIL,BALZAR (AG.),MICROEMPRESA,MOCROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,1025.73,1,1
may-16,,ZONAL GUAYAQUIL,LOS RIOS,GUAYAQUIL,EL EMPALME (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,580.96,1,1
may-16,,ZONAL GUAYAQUIL,LOS RIOS,GUAYAQUIL,EL TRIUNFO (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,1161.92,2,2
may-16,,ZONAL GUAYAQUIL,LOS RIOS,GUAYAQUIL,EL TRIUNFO (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,525.68,1,1
may-16,,ZONAL GUAYAQUIL,LOS RIOS,GUAYAQUIL,GUAYAQUIL,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,580.96,1,1
may-16,,ZONAL GUAYAQUIL,LOS RIOS,GUAYAQUIL,GUAYAQUIL,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,525.68,1,1
may-16,,ZONAL GUAYAQUIL,MANABI,BABAHOYO,BABAHOYO,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,2102.72,4,4
may-16,,ZONAL GUAYAQUIL,MANABI,BABAHOYO,QUEVEDO (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,1161.92,2,2
may-16,,ZONAL GUAYAQUIL,MANABI,GUAYAQUIL,BALZAR (AG.),MICROEMPRESA,MOCROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,1025.73,1,1
may-16,,ZONAL GUAYAQUIL,MANABI,GUAYAQUIL,COLIMES (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,580.96,1,1
may-16,,ZONAL GUAYAQUIL,MANABI,GUAYAQUIL,PEDRO CARBO (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,580.96,1,1
may-16,,ZONAL GUAYAQUIL,MANABI,GUAYAQUIL,PEDRO CARBO (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,525.68,1,1
may-16,,ZONAL GUAYAQUIL,PICHINCHA,BABAHOYO,BABAHOYO,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,580.96,1,1
may-16,,ZONAL GUAYAQUIL,SANTA ELENA,GUAYAQUIL,EL TRIUNFO (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,525.68,1,1
may-16,,ZONAL GUAYAQUIL,SANTA ELENA,GUAYAQUIL,GUASMO (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,580.96,1,1
may-16,,ZONAL GUAYAQUIL,SANTA ELENA,GUAYAQUIL,GUASMO (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,525.68,1,1
may-16,,ZONAL GUAYAQUIL,SANTA ELENA,SANTA ELENA,SALINAS (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,3485.76,6,6
may-16,,ZONAL GUAYAQUIL,SANTA ELENA,SANTA ELENA,SALINAS (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,1577.04,3,3
may-16,,ZONAL GUAYAQUIL,SANTA ELENA,SANTA ELENA,SALINAS (AG.),MICROEMPRESA,MOCROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,15385.95,15,15
may-16,,ZONAL GUAYAQUIL,SANTA ELENA,SANTA ELENA,SANTA ELENA,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,9848.39,16,16
may-16,,ZONAL GUAYAQUIL,SANTA ELENA,SANTA ELENA,SANTA ELENA,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,6833.84,13,13
may-16,,ZONAL GUAYAQUIL,SANTA ELENA,SANTA ELENA,SANTA ELENA,MICROEMPRESA,MOCROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,69749.64,68,68
may-16,,ZONAL GUAYAQUIL,SANTO DOMINGO DE LOS TSACHILAS,BABAHOYO,QUEVEDO (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,1161.92,2,2
may-16,,ZONAL GUAYAQUIL,SANTO DOMINGO DE LOS TSACHILAS,BABAHOYO,QUEVEDO (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,525.68,1,1
may-16,,ZONAL GUAYAQUIL,TUNGURAHUA,BABAHOYO,BABAHOYO,MICROEMPRESA,MOCROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,1025.73,1,1
may-16,,ZONAL GUAYAQUIL,TUNGURAHUA,GUARANDA,GUARANDA,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,525.68,1,1
may-16,,ZONAL IBARRA,CARCHI,TULCAN,EL ANGEL,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,1742.88,3,3
may-16,,ZONAL IBARRA,CARCHI,TULCAN,MIRA (AG),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,1161.92,2,2
may-16,,ZONAL IBARRA,CARCHI,TULCAN,MIRA (AG),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,2628.4,5,5
may-16,,ZONAL IBARRA,CARCHI,TULCAN,SAN GABRIEL,MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,6545.6,1,1
may-16,,ZONAL IBARRA,CARCHI,TULCAN,SAN GABRIEL,MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,19500,2,2
may-16,,ZONAL IBARRA,CARCHI,TULCAN,SAN GABRIEL,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,2323.84,4,4
may-16,,ZONAL IBARRA,CARCHI,TULCAN,SAN GABRIEL,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,1577.04,3,3
may-16,,ZONAL IBARRA,CARCHI,TULCAN,TULCAN,COMERCIAL,CREDITO COMERCIAL PRIORITARIO,PECUARIO,10000,1,1
may-16,,ZONAL IBARRA,CARCHI,TULCAN,TULCAN,MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,24540,2,2
may-16,,ZONAL IBARRA,CARCHI,TULCAN,TULCAN,MICROEMPRESA,MICROCREDITO CANASTA COMERCIAL,AGRICOLA,9799.68,1,1
may-16,,ZONAL IBARRA,CARCHI,TULCAN,TULCAN,MICROEMPRESA,MICROCREDITO CANASTA COMERCIAL,PECUARIO,69621,7,7
may-16,,ZONAL IBARRA,CARCHI,TULCAN,TULCAN,MICROEMPRESA,MICROCREDITO CANASTA COMERCIAL,SERVICIOS,10660,1,1
may-16,,ZONAL IBARRA,CARCHI,TULCAN,TULCAN,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,33466.67,30,30
may-16,,ZONAL IBARRA,CARCHI,TULCAN,TULCAN,MICROEMPRESA,MOCROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,12308.76,12,12
may-16,,ZONAL IBARRA,EL ORO,ESMERALDAS,ESMERALDAS,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,525.68,1,1
may-16,,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,ESMERALDAS,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,52141.18,65,65
may-16,,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,ESMERALDAS,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,24706.96,47,47
may-16,,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,ESMERALDAS,MICROEMPRESA,MOCROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,1025.73,1,1
may-16,,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,MUISNE (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,37800,5,5
may-16,,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,MUISNE (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,47000,3,3
may-16,,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,MUISNE (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,PESQUERO ARTESANAL,16300,3,3
may-16,,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,MUISNE (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,SERVICIOS,15000,1,1
may-16,,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,MUISNE (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,6390.56,11,11
may-16,,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,MUISNE (AG.),MICROEMPRESA,MICROCREDITO DECLARATORIA EMER,COMERCIO,18000,3,3
may-16,,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,MUISNE (AG.),MICROEMPRESA,MICROCREDITO DECLARATORIA EMER,SERVICIOS,3000,1,1
may-16,,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,MUISNE (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,15770.4,30,30
may-16,,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,QUININDE (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,30150,3,3
may-16,,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,QUININDE (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,14000,3,3
may-16,,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,QUININDE (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,23819.36,41,41
may-16,,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,QUININDE (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,36271.92,69,69
may-16,,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,SAN LORENZO (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,15434.55,18,18
may-16,,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,SAN LORENZO (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,4731.12,9,9
may-16,,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,SAN LORENZO (AG.),MICROEMPRESA,MOCROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,17437.41,17,17
may-16,,ZONAL IBARRA,ESMERALDAS,IBARRA,IBARRA,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,580.96,1,1
may-16,,ZONAL IBARRA,IMBABURA,ESMERALDAS,QUININDE (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,580.96,1,1
may-16,,ZONAL IBARRA,IMBABURA,IBARRA,ATUNTAQUI (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,75825.33,2,2
may-16,,ZONAL IBARRA,IMBABURA,IBARRA,ATUNTAQUI (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,2904.8,5,5
may-16,,ZONAL IBARRA,IMBABURA,IBARRA,ATUNTAQUI (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,5256.8,10,10
may-16,,ZONAL IBARRA,IMBABURA,IBARRA,IBARRA,COMERCIAL,CREDITO COMERCIAL PRIORITARIO,COMERCIO,13000,1,1
may-16,,ZONAL IBARRA,IMBABURA,IBARRA,IBARRA,MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,3700,1,1
may-16,,ZONAL IBARRA,IMBABURA,IBARRA,IBARRA,MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,3000,1,1
may-16,,ZONAL IBARRA,IMBABURA,IBARRA,IBARRA,MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,3000,1,1
may-16,,ZONAL IBARRA,IMBABURA,IBARRA,IBARRA,MICROEMPRESA,CREDITO MICROEMPRESA,SERVICIOS,11936.6,1,1
may-16,,ZONAL IBARRA,IMBABURA,IBARRA,IBARRA,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,43923.95,48,48
may-16,,ZONAL IBARRA,IMBABURA,IBARRA,IBARRA,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,4205.44,8,8
may-16,,ZONAL IBARRA,IMBABURA,IBARRA,OTAVALO,MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,2500,1,1
may-16,,ZONAL IBARRA,IMBABURA,IBARRA,OTAVALO,MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,32000,4,4
may-16,,ZONAL IBARRA,IMBABURA,IBARRA,OTAVALO,MICROEMPRESA,CREDITO MICROEMPRESA,PEQUENA INDUSTRIA,8000,1,1
may-16,,ZONAL IBARRA,IMBABURA,IBARRA,OTAVALO,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,27662.64,40,40
may-16,,ZONAL IBARRA,IMBABURA,IBARRA,OTAVALO,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,23129.92,44,44
may-16,,ZONAL IBARRA,MANABI,ESMERALDAS,ESMERALDAS,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,525.68,1,1
may-16,,ZONAL IBARRA,MANABI,ESMERALDAS,QUININDE (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,525.68,1,1
may-16,,ZONAL IBARRA,ORELLANA,LAGO AGRIO,LAGO AGRIO,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,1133.99,1,1
may-16,,ZONAL IBARRA,PICHINCHA,ESMERALDAS,ESMERALDAS,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,580.96,1,1
may-16,,ZONAL IBARRA,PICHINCHA,ESMERALDAS,SAN LORENZO (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,1133.99,1,1
may-16,,ZONAL IBARRA,PICHINCHA,IBARRA,OTAVALO,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,525.68,1,1
may-16,,ZONAL IBARRA,PICHINCHA,LAGO AGRIO,LAGO AGRIO,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,1133.99,1,1
may-16,,ZONAL IBARRA,SANTO DOMINGO DE LOS TSACHILAS,ESMERALDAS,ESMERALDAS,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,1133.99,1,1
may-16,,ZONAL IBARRA,SANTO DOMINGO DE LOS TSACHILAS,ESMERALDAS,ESMERALDAS,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,525.68,1,1
may-16,,ZONAL IBARRA,SANTO DOMINGO DE LOS TSACHILAS,ESMERALDAS,MUISNE (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,525.68,1,1
may-16,,ZONAL IBARRA,SANTO DOMINGO DE LOS TSACHILAS,ESMERALDAS,QUININDE (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,3485.76,6,6
may-16,,ZONAL IBARRA,SANTO DOMINGO DE LOS TSACHILAS,ESMERALDAS,QUININDE (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,6308.16,12,12
may-16,,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,LAGO AGRIO,MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,10000,1,1
may-16,,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,LAGO AGRIO,MICROEMPRESA,CREDITO MICROEMPRESA,SERVICIOS,12000,1,1
may-16,,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,LAGO AGRIO,MICROEMPRESA,MICROCREDITO CRECIMIENTO MAG,AGRICOLA,4949,1,1
may-16,,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,LAGO AGRIO,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,53297.53,47,47
may-16,,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,LAGO AGRIO,MICROEMPRESA,MOCROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,59492.34,58,58
may-16,,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,LUMBAQUI,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,15104.96,26,26
may-16,,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,LUMBAQUI,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,8410.88,16,16
may-16,,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,SHUSHUFINDI (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,19171.68,33,33
may-16,,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,SHUSHUFINDI (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,16296.08,31,31
may-16,,ZONAL IBARRA,SUCUMBIOS,TULCAN,TULCAN,MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,12000,1,1
may-16,,ZONAL IBARRA,SUCUMBIOS,TULCAN,TULCAN,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,1133.99,1,1
may-16,,ZONAL LOJA,AZUAY,MACHALA,MACHALA,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,2267.98,2,2
may-16,,ZONAL LOJA,AZUAY,MACHALA,MACHALA,MICROEMPRESA,MOCROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,3077.19,3,3
may-16,,ZONAL LOJA,EL ORO,LOJA,CATACOCHA (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,525.68,1,1
may-16,,ZONAL LOJA,EL ORO,MACHALA,ARENILLAS (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,11619.2,20,20
may-16,,ZONAL LOJA,EL ORO,MACHALA,ARENILLAS (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,7885.2,15,15
may-16,,ZONAL LOJA,EL ORO,MACHALA,MACHALA,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,74843.34,66,66
may-16,,ZONAL LOJA,EL ORO,MACHALA,MACHALA,MICROEMPRESA,MOCROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,34874.82,34,34
may-16,,ZONAL LOJA,EL ORO,MACHALA,PINAS (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,SERVICIOS,15000,1,1
may-16,,ZONAL LOJA,EL ORO,MACHALA,PINAS (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,1742.88,3,3
may-16,,ZONAL LOJA,EL ORO,MACHALA,PINAS (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,1051.36,2,2
may-16,,ZONAL LOJA,EL ORO,MACHALA,SANTA ROSA (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,15049.1,24,24
may-16,,ZONAL LOJA,EL ORO,MACHALA,SANTA ROSA (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,13142,25,25
may-16,,ZONAL LOJA,EL ORO,MACHALA,SANTA ROSA (AG.),MICROEMPRESA,MOCROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,12308.76,12,12
may-16,,ZONAL LOJA,EL ORO,MACHALA,ZARUMA (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,20000,2,2
may-16,,ZONAL LOJA,EL ORO,MACHALA,ZARUMA (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,SERVICIOS,7000,1,1
may-16,,ZONAL LOJA,EL ORO,MACHALA,ZARUMA (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,580.96,1,1
