Mes,Zonal,Provincia,Sucursal,Oficina,Tipo de cuenta,Saldo,No Cuentas,No Clientes
mar-17,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,AMBATO,Ahorro,7502803.50,23028,22907
mar-17,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,AMBATO,Corriente,1872177.52,253,246
mar-17,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,AMBATO,DPF,1567541.62,99,92
mar-17,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,BANOS (AG.),Ahorro,631260.34,3348,3339
mar-17,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,BANOS (AG.),Corriente,42029.32,40,40
mar-17,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,BANOS (AG.),DPF,236129.51,26,26
mar-17,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,CEVALLOS (AG.),Ahorro,632419.45,2725,2714
mar-17,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,CEVALLOS (AG.),Corriente,331439.87,85,84
mar-17,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,CEVALLOS (AG.),DPF,313518.77,16,15
mar-17,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,MCDO. MAYORISTA DE AMBATO (AG.,Ahorro,138118.01,233,233
mar-17,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,MCDO. MAYORISTA DE AMBATO (AG.,Corriente,62386.07,21,21
mar-17,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,MCDO. MAYORISTA DE AMBATO (AG.,DPF,76809.69,12,11
mar-17,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,PILLARO (AG.),Ahorro,442688.79,3468,3466
mar-17,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,PILLARO (AG.),Corriente,127953.20,30,30
mar-17,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,PILLARO (AG.),DPF,78106.49,24,24
mar-17,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,QUERO,Ahorro,783688.49,2567,2558
mar-17,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,QUERO,Corriente,414929.71,32,32
mar-17,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,QUERO,DPF,124715.29,26,25
abr-17,MATRIZ,PICHINCHA,MATRIZ,MATRIZ,DPF,352772962.19,21,4
abr-17,ZONAL CUENCA,AZUAY,CUENCA,CAMILO PONCE E. (AG.),Ahorro,798539.64,3310,3296
abr-17,ZONAL CUENCA,AZUAY,CUENCA,CAMILO PONCE E. (AG.),Corriente,270796.55,93,93
abr-17,ZONAL CUENCA,AZUAY,CUENCA,CAMILO PONCE E. (AG.),DPF,261747.33,23,23
abr-17,ZONAL CUENCA,AZUAY,CUENCA,CUENCA,Ahorro,5850412.82,16624,16586
abr-17,ZONAL CUENCA,AZUAY,CUENCA,CUENCA,Corriente,3917132.42,387,385
abr-17,ZONAL CUENCA,AZUAY,CUENCA,CUENCA,DPF,5271655.47,169,141
abr-17,ZONAL CUENCA,AZUAY,CUENCA,GIRON (AG.),Ahorro,1733622.96,3232,3206
abr-17,ZONAL CUENCA,AZUAY,CUENCA,GIRON (AG.),Corriente,258690.77,64,64
abr-17,ZONAL CUENCA,AZUAY,CUENCA,GIRON (AG.),DPF,2014751.00,114,93
abr-17,ZONAL CUENCA,AZUAY,CUENCA,GUALACEO,Ahorro,1134678.13,8075,7955
abr-17,ZONAL CUENCA,AZUAY,CUENCA,GUALACEO,Corriente,300608.50,122,122
abr-17,ZONAL CUENCA,AZUAY,CUENCA,GUALACEO,DPF,1020708.58,47,36
abr-17,ZONAL CUENCA,AZUAY,CUENCA,PAUTE,Ahorro,1209998.21,4647,4632
abr-17,ZONAL CUENCA,AZUAY,CUENCA,PAUTE,Corriente,371901.54,117,117
abr-17,ZONAL CUENCA,AZUAY,CUENCA,PAUTE,DPF,328195.83,20,18
abr-17,ZONAL CUENCA,AZUAY,CUENCA,SANTA ISABEL (AG.),Ahorro,946892.92,2452,2448
abr-17,ZONAL CUENCA,AZUAY,CUENCA,SANTA ISABEL (AG.),Corriente,722101.50,71,68
abr-17,ZONAL CUENCA,AZUAY,CUENCA,SANTA ISABEL (AG.),DPF,1323350.87,12,9
abr-17,ZONAL CUENCA,CANAR,AZOGUES,AZOGUES,Ahorro,5513519.04,9577,9524
abr-17,ZONAL CUENCA,CANAR,AZOGUES,AZOGUES,Corriente,403688.98,199,198
abr-17,ZONAL CUENCA,CANAR,AZOGUES,AZOGUES,DPF,7990564.09,434,369
abr-17,ZONAL CUENCA,CANAR,AZOGUES,BIBLIAN (OE.),Ahorro,433424.12,1868,1858
abr-17,ZONAL CUENCA,CANAR,AZOGUES,BIBLIAN (OE.),Corriente,27894.84,34,34
abr-17,ZONAL CUENCA,CANAR,AZOGUES,BIBLIAN (OE.),DPF,944628.07,118,108
abr-17,ZONAL CUENCA,CANAR,AZOGUES,CANAR (AG.),Ahorro,3398873.07,8757,8699
abr-17,ZONAL CUENCA,CANAR,AZOGUES,CANAR (AG.),Corriente,191700.15,66,66
abr-17,ZONAL CUENCA,CANAR,AZOGUES,CANAR (AG.),DPF,3827157.89,138,131
abr-17,ZONAL CUENCA,CANAR,AZOGUES,LA TRONCAL (AG.),Ahorro,1637594.57,7801,7686
abr-17,ZONAL CUENCA,CANAR,AZOGUES,LA TRONCAL (AG.),Corriente,338568.77,203,201
abr-17,ZONAL CUENCA,CANAR,AZOGUES,LA TRONCAL (AG.),DPF,601170.39,43,39
abr-17,ZONAL CUENCA,MORONA SANTIAGO,MACAS,GUALAQUIZA,Ahorro,1976052.96,7175,7159
abr-17,ZONAL CUENCA,MORONA SANTIAGO,MACAS,GUALAQUIZA,Corriente,117118.79,211,209
abr-17,ZONAL CUENCA,MORONA SANTIAGO,MACAS,GUALAQUIZA,DPF,608429.16,29,25
abr-17,ZONAL CUENCA,MORONA SANTIAGO,MACAS,LIMON INDANZA (AG.),Ahorro,1963294.01,4341,4334
abr-17,ZONAL CUENCA,MORONA SANTIAGO,MACAS,LIMON INDANZA (AG.),Corriente,187558.92,96,96
abr-17,ZONAL CUENCA,MORONA SANTIAGO,MACAS,LIMON INDANZA (AG.),DPF,475317.83,29,28
abr-17,ZONAL CUENCA,MORONA SANTIAGO,MACAS,MACAS,Ahorro,3377835.18,14378,14306
abr-17,ZONAL CUENCA,MORONA SANTIAGO,MACAS,MACAS,Corriente,514540.23,217,215
abr-17,ZONAL CUENCA,MORONA SANTIAGO,MACAS,MACAS,DPF,315500.00,33,32
abr-17,ZONAL CUENCA,MORONA SANTIAGO,MACAS,MENDEZ (AG.),Ahorro,976011.98,4104,4071
abr-17,ZONAL CUENCA,MORONA SANTIAGO,MACAS,MENDEZ (AG.),Corriente,75120.80,91,90
abr-17,ZONAL CUENCA,MORONA SANTIAGO,MACAS,MENDEZ (AG.),DPF,253360.89,19,17
abr-17,ZONAL CUENCA,MORONA SANTIAGO,MACAS,PABLO SEXTO (AG.),Ahorro,288609.23,2359,2341
abr-17,ZONAL CUENCA,MORONA SANTIAGO,MACAS,PABLO SEXTO (AG.),Corriente,10790.63,18,18
abr-17,ZONAL CUENCA,MORONA SANTIAGO,MACAS,PABLO SEXTO (AG.),DPF,30200.00,15,12
abr-17,ZONAL CUENCA,MORONA SANTIAGO,MACAS,PALORA (AG.),Ahorro,2131840.26,3556,3481
abr-17,ZONAL CUENCA,MORONA SANTIAGO,MACAS,PALORA (AG.),Corriente,177071.79,95,90
abr-17,ZONAL CUENCA,MORONA SANTIAGO,MACAS,PALORA (AG.),DPF,330602.35,31,28
abr-17,ZONAL CUENCA,MORONA SANTIAGO,MACAS,SUCUA (AG.),Ahorro,1434573.74,6270,6213
abr-17,ZONAL CUENCA,MORONA SANTIAGO,MACAS,SUCUA (AG.),Corriente,274331.54,128,122
abr-17,ZONAL CUENCA,MORONA SANTIAGO,MACAS,SUCUA (AG.),DPF,863763.89,62,53
abr-17,ZONAL CUENCA,MORONA SANTIAGO,MACAS,TAISHA (OE.),Ahorro,299373.43,2056,2047
abr-17,ZONAL CUENCA,MORONA SANTIAGO,MACAS,TAISHA (OE.),Corriente,31189.45,23,14
abr-17,ZONAL CUENCA,MORONA SANTIAGO,MACAS,TIWINTZA (OE.),Ahorro,194007.12,2407,2395
abr-17,ZONAL CUENCA,MORONA SANTIAGO,MACAS,TIWINTZA (OE.),Corriente,2178.15,15,11
abr-17,ZONAL CUENCA,MORONA SANTIAGO,MACAS,TIWINTZA (OE.),DPF,40680.00,10,9
abr-17,ZONAL GUAYAQUIL,BOLIVAR,GUARANDA,CALUMA (AG.),Ahorro,1670835.89,4946,4932
abr-17,ZONAL GUAYAQUIL,BOLIVAR,GUARANDA,CALUMA (AG.),Corriente,65326.00,75,75
abr-17,ZONAL GUAYAQUIL,BOLIVAR,GUARANDA,CALUMA (AG.),DPF,504152.70,43,41
abr-17,ZONAL GUAYAQUIL,BOLIVAR,GUARANDA,CHILLANES (AG.),Ahorro,875984.84,3665,3659
abr-17,ZONAL GUAYAQUIL,BOLIVAR,GUARANDA,CHILLANES (AG.),Corriente,47197.58,33,32
abr-17,ZONAL GUAYAQUIL,BOLIVAR,GUARANDA,CHILLANES (AG.),DPF,236399.97,83,83
abr-17,ZONAL GUAYAQUIL,BOLIVAR,GUARANDA,ECHEANDIA (AG.),Ahorro,2737013.46,5759,5718
abr-17,ZONAL GUAYAQUIL,BOLIVAR,GUARANDA,ECHEANDIA (AG.),Corriente,706683.93,114,111
abr-17,ZONAL GUAYAQUIL,BOLIVAR,GUARANDA,ECHEANDIA (AG.),DPF,482053.24,53,46
abr-17,ZONAL GUAYAQUIL,BOLIVAR,GUARANDA,GUARANDA,Ahorro,7752810.42,19246,19219
abr-17,ZONAL GUAYAQUIL,BOLIVAR,GUARANDA,GUARANDA,Corriente,1320024.91,270,263
abr-17,ZONAL GUAYAQUIL,BOLIVAR,GUARANDA,GUARANDA,DPF,1525179.54,148,137
abr-17,ZONAL GUAYAQUIL,BOLIVAR,GUARANDA,LAS NAVES,Ahorro,687188.35,2010,2009
abr-17,ZONAL GUAYAQUIL,BOLIVAR,GUARANDA,LAS NAVES,Corriente,64441.60,36,36
abr-17,ZONAL GUAYAQUIL,BOLIVAR,GUARANDA,LAS NAVES,DPF,144105.20,50,49
abr-17,ZONAL GUAYAQUIL,GALAPAGOS,PUERTO BAQUERIZO MORENO,PTO. AYORA (AG.),Ahorro,3037025.10,4288,4264
abr-17,ZONAL GUAYAQUIL,GALAPAGOS,PUERTO BAQUERIZO MORENO,PTO. AYORA (AG.),Corriente,352028.82,295,291
abr-17,ZONAL GUAYAQUIL,GALAPAGOS,PUERTO BAQUERIZO MORENO,PTO. AYORA (AG.),DPF,536280.05,24,24
abr-17,ZONAL GUAYAQUIL,GALAPAGOS,PUERTO BAQUERIZO MORENO,PTO. BAQUERIZO MORENO,Ahorro,2382618.35,3765,3704
abr-17,ZONAL GUAYAQUIL,GALAPAGOS,PUERTO BAQUERIZO MORENO,PTO. BAQUERIZO MORENO,Corriente,292973.48,109,103
abr-17,ZONAL GUAYAQUIL,GALAPAGOS,PUERTO BAQUERIZO MORENO,PTO. BAQUERIZO MORENO,DPF,731285.73,28,26
abr-17,ZONAL GUAYAQUIL,GALAPAGOS,PUERTO BAQUERIZO MORENO,PUERTO VILLAMIL (AG),Ahorro,659850.78,1219,1205
abr-17,ZONAL GUAYAQUIL,GALAPAGOS,PUERTO BAQUERIZO MORENO,PUERTO VILLAMIL (AG),Corriente,146151.87,87,86
abr-17,ZONAL GUAYAQUIL,GALAPAGOS,PUERTO BAQUERIZO MORENO,PUERTO VILLAMIL (AG),DPF,94165.94,7,7
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,ATARAZANA (AG.),Ahorro,2434440.60,44585,44469
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,ATARAZANA (AG.),Corriente,357264.64,329,327
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,ATARAZANA (AG.),DPF,586403.09,44,40
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,BALZAR (AG.),Ahorro,2682707.40,21720,21570
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,BALZAR (AG.),Corriente,151120.35,146,144
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,BALZAR (AG.),DPF,477540.79,42,40
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,CHONGON (OE),Ahorro,434022.82,7194,7168
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,CHONGON (OE),Corriente,747112.72,92,92
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,CHONGON (OE),DPF,147196.08,45,42
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,COLIMES (AG.),Ahorro,467997.09,3237,3221
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,COLIMES (AG.),Corriente,34899.85,50,50
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,COLIMES (AG.),DPF,95431.00,11,11
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,DAULE (AG.),Ahorro,2625315.30,28000,27849
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,DAULE (AG.),Corriente,395026.78,251,249
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,DAULE (AG.),DPF,463253.27,52,39
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,DURAN (OE),Ahorro,94265.39,755,755
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,DURAN (OE),Corriente,4785.05,6,6
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,EL EMPALME (AG.),Ahorro,3728549.19,24314,24096
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,EL EMPALME (AG.),Corriente,277648.83,318,317
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,EL EMPALME (AG.),DPF,1068982.51,70,67
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,EL TRIUNFO (AG.),Ahorro,1796496.51,15153,15071
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,EL TRIUNFO (AG.),Corriente,257413.36,216,215
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,EL TRIUNFO (AG.),DPF,1692836.14,44,42
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,GUASMO (AG.),Ahorro,561269.44,14111,14103
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,GUASMO (AG.),Corriente,38181.96,56,56
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,GUASMO (AG.),DPF,112751.08,21,21
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,GUAYAQUIL,Ahorro,16547470.50,112700,112382
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,GUAYAQUIL,Corriente,5892703.76,1274,1242
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,GUAYAQUIL,DPF,10897766.44,221,189
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,MILAGRO,Ahorro,4480625.78,24212,24129
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,MILAGRO,Corriente,334546.13,373,358
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,MILAGRO,DPF,1574641.70,117,95
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,NARANJAL (AG.),Ahorro,2093932.13,15211,15155
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,NARANJAL (AG.),Corriente,180713.17,90,85
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,NARANJAL (AG.),DPF,338402.58,42,37
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,PALESTINA (OE.),Ahorro,591264.02,4525,4506
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,PALESTINA (OE.),Corriente,57689.07,40,40
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,PALESTINA (OE.),DPF,86204.00,16,16
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,PEDRO CARBO (AG.),Ahorro,2049852.86,20496,20304
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,PEDRO CARBO (AG.),Corriente,388903.60,103,100
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,PEDRO CARBO (AG.),DPF,354344.55,40,38
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,PLAYAS (OE.),Ahorro,817747.38,10246,10232
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,PLAYAS (OE.),Corriente,23584.16,89,89
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,PLAYAS (OE.),DPF,94178.80,67,66
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,SALITRE (OE.),Ahorro,787136.22,12402,12240
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,SALITRE (OE.),Corriente,91150.23,41,41
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,SALITRE (OE.),DPF,35882.98,9,9
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,SAMBORONDON (AG.),Ahorro,319643.78,3637,3632
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,SAMBORONDON (AG.),Corriente,11330.51,34,34
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,SAMBORONDON (AG.),DPF,106100.00,32,31
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,SANTA LUCIA (AG.),Ahorro,731536.22,6257,6231
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,SANTA LUCIA (AG.),Corriente,287653.42,59,59
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,SANTA LUCIA (AG.),DPF,179716.93,22,21
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,TARQUI (AG.),Ahorro,834186.66,8084,8079
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,TARQUI (AG.),Corriente,158102.67,62,62
abr-17,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,TARQUI (AG.),DPF,160469.00,27,26
abr-17,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,BABA (AG.),Ahorro,1120657.20,7902,7830
abr-17,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,BABA (AG.),Corriente,157837.46,81,81
abr-17,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,BABA (AG.),DPF,121001.00,22,22
abr-17,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,BABAHOYO,Ahorro,8055075.33,36642,36180
abr-17,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,BABAHOYO,Corriente,835777.06,289,289
abr-17,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,BABAHOYO,DPF,4661527.46,72,66
abr-17,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,CATARAMA,Ahorro,1849138.98,16290,16207
abr-17,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,CATARAMA,Corriente,189674.94,119,119
abr-17,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,CATARAMA,DPF,356804.71,38,35
abr-17,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,PALENQUE (OE),Ahorro,489309.08,4392,4374
abr-17,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,PALENQUE (OE),Corriente,40951.92,31,31
abr-17,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,PALENQUE (OE),DPF,53828.72,17,17
abr-17,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,QUEVEDO (AG.),Ahorro,7202025.95,48441,48148
abr-17,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,QUEVEDO (AG.),Corriente,960525.45,621,619
abr-17,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,QUEVEDO (AG.),DPF,2164909.66,151,143
abr-17,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,QUINSALOMA (OE),Ahorro,1504780.00,5369,5337
abr-17,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,QUINSALOMA (OE),Corriente,88555.16,55,55
abr-17,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,QUINSALOMA (OE),DPF,165131.69,10,10
abr-17,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,VALENCIA (AG.),Ahorro,1314208.32,7608,7563
abr-17,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,VALENCIA (AG.),Corriente,68349.88,86,85
abr-17,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,VALENCIA (AG.),DPF,165951.26,23,22
abr-17,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,VENTANAS,Ahorro,2527538.00,17143,17016
abr-17,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,VENTANAS,Corriente,375959.92,134,134
abr-17,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,VENTANAS,DPF,78088.85,16,16
abr-17,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,VINCES,Ahorro,5330074.18,23510,23426
abr-17,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,VINCES,Corriente,627781.06,200,199
abr-17,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,VINCES,DPF,1353306.53,93,88
abr-17,ZONAL GUAYAQUIL,MANABI,GUARANDA,S. M. BOLIVAR (AG.),Ahorro,2806783.28,6122,6113
abr-17,ZONAL GUAYAQUIL,MANABI,GUARANDA,S. M. BOLIVAR (AG.),Corriente,612078.84,68,68
abr-17,ZONAL GUAYAQUIL,MANABI,GUARANDA,S. M. BOLIVAR (AG.),DPF,758547.29,65,63
abr-17,ZONAL GUAYAQUIL,SANTAELENA,SANTA ELENA,ANCONCITO (AG.),Ahorro,25080.11,193,192
abr-17,ZONAL GUAYAQUIL,SANTAELENA,SANTA ELENA,ANCONCITO (AG.),Corriente,2088.03,2,2
abr-17,ZONAL GUAYAQUIL,SANTAELENA,SANTA ELENA,SALINAS (AG.),Ahorro,495106.02,5986,5972
abr-17,ZONAL GUAYAQUIL,SANTAELENA,SANTA ELENA,SALINAS (AG.),Corriente,33302.87,62,62
abr-17,ZONAL GUAYAQUIL,SANTAELENA,SANTA ELENA,SALINAS (AG.),DPF,206425.79,30,29
abr-17,ZONAL GUAYAQUIL,SANTAELENA,SANTA ELENA,SANTA ELENA,Ahorro,1453141.17,22625,22533
abr-17,ZONAL GUAYAQUIL,SANTAELENA,SANTA ELENA,SANTA ELENA,Corriente,716328.59,271,270
abr-17,ZONAL GUAYAQUIL,SANTAELENA,SANTA ELENA,SANTA ELENA,DPF,322295.69,36,34
abr-17,ZONAL IBARRA,CARCHI,TULCAN,EL ANGEL,Ahorro,2227727.92,5631,5581
abr-17,ZONAL IBARRA,CARCHI,TULCAN,EL ANGEL,Corriente,345730.64,99,99
abr-17,ZONAL IBARRA,CARCHI,TULCAN,EL ANGEL,DPF,436338.66,42,41
abr-17,ZONAL IBARRA,CARCHI,TULCAN,MIRA (AG),Ahorro,339470.31,1127,1111
abr-17,ZONAL IBARRA,CARCHI,TULCAN,MIRA (AG),Corriente,114964.45,26,25
abr-17,ZONAL IBARRA,CARCHI,TULCAN,MIRA (AG),DPF,166805.00,27,27
abr-17,ZONAL IBARRA,CARCHI,TULCAN,SAN GABRIEL,Ahorro,3705100.62,7179,7153
abr-17,ZONAL IBARRA,CARCHI,TULCAN,SAN GABRIEL,Corriente,731483.80,226,224
abr-17,ZONAL IBARRA,CARCHI,TULCAN,SAN GABRIEL,DPF,489303.00,77,75
abr-17,ZONAL IBARRA,CARCHI,TULCAN,TULCAN,Ahorro,5786892.43,11520,11491
abr-17,ZONAL IBARRA,CARCHI,TULCAN,TULCAN,Corriente,457643.04,198,197
abr-17,ZONAL IBARRA,CARCHI,TULCAN,TULCAN,DPF,856264.58,57,54
abr-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,ATACAMES (OE.),Ahorro,1334243.42,6002,5991
abr-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,ATACAMES (OE.),Corriente,155194.77,155,155
abr-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,ATACAMES (OE.),DPF,153286.00,24,24
abr-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,ESMERALDAS,Ahorro,6555985.48,38560,38325
abr-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,ESMERALDAS,Corriente,1526011.25,704,702
abr-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,ESMERALDAS,DPF,2820032.24,121,112
abr-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,LIMONES (OE.),Ahorro,318537.19,3326,3315
abr-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,LIMONES (OE.),Corriente,33168.87,41,40
abr-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,LIMONES (OE.),DPF,46762.08,11,11
abr-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,MUISNE (AG.),Ahorro,1385555.94,12349,12289
abr-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,MUISNE (AG.),Corriente,117497.70,117,117
abr-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,MUISNE (AG.),DPF,123582.09,46,46
abr-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,PTO. PESQUERO ESMERALDAS,Ahorro,3419.71,47,47
abr-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,PTO. PESQUERO ESMERALDAS,Corriente,15182.16,3,3
abr-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,PTO. PESQUERO ESMERALDAS,DPF,9600.00,6,6
abr-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,QUININDE (AG.),Ahorro,6609938.30,29799,29571
abr-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,QUININDE (AG.),Corriente,626749.63,372,371
abr-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,QUININDE (AG.),DPF,961813.23,72,69
abr-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,SAN LORENZO (AG.),Ahorro,1867122.79,12731,12606
abr-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,SAN LORENZO (AG.),Corriente,331488.26,220,218
abr-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,SAN LORENZO (AG.),DPF,312211.02,54,53
abr-17,ZONAL IBARRA,IMBABURA,IBARRA,ATUNTAQUI (AG.),Ahorro,400934.61,1509,1494
abr-17,ZONAL IBARRA,IMBABURA,IBARRA,ATUNTAQUI (AG.),Corriente,364191.53,72,72
abr-17,ZONAL IBARRA,IMBABURA,IBARRA,ATUNTAQUI (AG.),DPF,171886.23,39,38
abr-17,ZONAL IBARRA,IMBABURA,IBARRA,COTACACHI (AG.),Ahorro,1023722.04,5252,5223
abr-17,ZONAL IBARRA,IMBABURA,IBARRA,COTACACHI (AG.),Corriente,229356.88,66,63
abr-17,ZONAL IBARRA,IMBABURA,IBARRA,COTACACHI (AG.),DPF,243738.60,34,30
abr-17,ZONAL IBARRA,IMBABURA,IBARRA,IBARRA,Ahorro,7053268.19,18620,18419
