Mes,Zonal,Provincia,Sucursal,Oficina,Tipo de cartera,Saldo de Cartera, No Operaciones , No Clientes ,Cartera Vencida,Cartera por Vencer,Cartera NDI, No Operaciones Vencidas ,Cartera improductiva
mar-17,ZONAL IBARRA,CARCHI,TULCAN,EL ANGEL,MICROEMPRESA REESTRUCTURADA,141384.23,19,19,6342.76,102446.98,32594.49,1,38937.25
mar-17,ZONAL IBARRA,CARCHI,TULCAN,MIRA (AG),COMERCIAL,999519.38,46,44,12500,824519.38,162500,     ,175000
mar-17,ZONAL IBARRA,CARCHI,TULCAN,MIRA (AG),COMERCIAL REESTRUCTURADO,67133.59,8,8,0,67133.59,0,     ,0
mar-17,ZONAL IBARRA,CARCHI,TULCAN,MIRA (AG),CONSUMO,52852.16,17,17,0,52852.16,0,     ,0
mar-17,ZONAL IBARRA,CARCHI,TULCAN,MIRA (AG),MICROEMPRESA,2606879.47,495,474,33597.97,2540894.72,32386.78,5,65984.75
mar-17,ZONAL IBARRA,CARCHI,TULCAN,MIRA (AG),MICROEMPRESA REESTRUCTURADA,220197.85,32,32,1022.72,173702.1,45473.03,     ,46495.75
mar-17,ZONAL IBARRA,CARCHI,TULCAN,SAN GABRIEL,COMERCIAL,3837232.28,136,122,32486.88,3597285.94,207459.46,2,239946.34
mar-17,ZONAL IBARRA,CARCHI,TULCAN,SAN GABRIEL,COMERCIAL REESTRUCTURADO,331929.92,7,7,0,331929.92,0,     ,0
mar-17,ZONAL IBARRA,CARCHI,TULCAN,SAN GABRIEL,CONSUMO,19666.71,5,5,0,19666.71,0,     ,0
mar-17,ZONAL IBARRA,CARCHI,TULCAN,SAN GABRIEL,CONSUMO REESTRUCTURADO,6086.92,1,1,0,6086.92,0,     ,0
mar-17,ZONAL IBARRA,CARCHI,TULCAN,SAN GABRIEL,MICROEMPRESA,9591895.88,1511,1336,403086.92,8689767.95,499041.01,48,902127.93
mar-17,ZONAL IBARRA,CARCHI,TULCAN,SAN GABRIEL,MICROEMPRESA REESTRUCTURADA,660829.19,109,109,69390.62,350363.29,241075.28,8,310465.9
mar-17,ZONAL IBARRA,CARCHI,TULCAN,TULCAN,COMERCIAL,4947337.27,202,181,33804.32,4544851.04,368681.91,1,402486.23
mar-17,ZONAL IBARRA,CARCHI,TULCAN,TULCAN,COMERCIAL REESTRUCTURADO,281623.83,9,9,2359.55,242287.62,36976.66,     ,39336.21
mar-17,ZONAL IBARRA,CARCHI,TULCAN,TULCAN,CONSUMO,13209.21,4,4,1,13208.21,0,     ,1
mar-17,ZONAL IBARRA,CARCHI,TULCAN,TULCAN,MICROEMPRESA,16230093.62,3317,2982,325500.32,15098403.75,806189.55,53,1131689.87
mar-17,ZONAL IBARRA,CARCHI,TULCAN,TULCAN,MICROEMPRESA REESTRUCTURADA,700557.55,90,90,21060.83,436556.7,242940.02,2,264000.85
mar-17,ZONAL IBARRA,CHIMBORAZO,ESMERALDAS,QUININDE (AG.),MICROEMPRESA,1,1,1,1,0,0,     ,1
mar-17,ZONAL IBARRA,CHIMBORAZO,LAGO AGRIO,SHUSHUFINDI (AG.),MICROEMPRESA,580.96,1,1,0,580.96,0,     ,0
mar-17,ZONAL IBARRA,CHIMBORAZO,TULCAN,TULCAN,MICROEMPRESA,823.17,1,1,0,823.17,0,     ,0
mar-17,ZONAL IBARRA,COTOPAXI,LAGO AGRIO,LAGO AGRIO,MICROEMPRESA,1627.79,2,2,0,1627.79,0,     ,0
mar-17,ZONAL IBARRA,EL ORO,ESMERALDAS,ESMERALDAS,MICROEMPRESA,136.22,1,1,0,136.22,0,     ,0
mar-17,ZONAL IBARRA,EL ORO,ESMERALDAS,QUININDE (AG.),MICROEMPRESA,1025.73,1,1,0,1025.73,0,     ,0
mar-17,ZONAL IBARRA,EL ORO,ESMERALDAS,SAN LORENZO (AG.),MICROEMPRESA,1436.06,2,2,0,1436.06,0,     ,0
mar-17,ZONAL IBARRA,EL ORO,LAGO AGRIO,LUMBAQUI,MICROEMPRESA,439.77,1,1,0,439.77,0,     ,0
mar-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,ATACAMES (OE.),COMERCIAL,14,14,14,14,0,0,     ,14
mar-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,ATACAMES (OE.),MICROEMPRESA,734733.68,182,182,105531.97,516369.1,112832.61,21,218364.58
mar-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,ESMERALDAS,COMERCIAL,2309605,335,323,343841.89,1589625.28,376137.83,10,719979.72
mar-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,ESMERALDAS,COMERCIAL REESTRUCTURADO,857269.13,66,66,4196.95,786479.18,66593,     ,70789.95
mar-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,ESMERALDAS,CONSUMO,20247.6,15,15,8,20239.6,0,     ,8
mar-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,ESMERALDAS,CONSUMO REESTRUCTURADO,1140.31,2,2,1140.31,0,0,1,1140.31
mar-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,ESMERALDAS,MICROEMPRESA,12925971.31,4524,4478,463981.1,11886748.07,575242.14,66,1039223.24
mar-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,ESMERALDAS,MICROEMPRESA REESTRUCTURADA,423805.89,45,45,58218.02,227855.83,137732.04,5,195950.06
mar-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,LIMONES (OE.),COMERCIAL,19,19,19,19,0,0,     ,19
mar-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,LIMONES (OE.),MICROEMPRESA,1110.83,59,59,39,1071.83,0,     ,39
mar-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,MUISNE (AG.),COMERCIAL,592930.74,416,394,157137.96,363763.19,72029.59,2,229167.55
mar-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,MUISNE (AG.),COMERCIAL REESTRUCTURADO,10257.25,61,47,277.19,6998.81,2981.25,     ,3258.44
mar-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,MUISNE (AG.),CONSUMO,18,18,18,18,0,0,     ,18
mar-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,MUISNE (AG.),MICROEMPRESA,6692975.99,3303,3247,395068.11,5526624.9,771282.98,46,1166351.09
mar-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,MUISNE (AG.),MICROEMPRESA REESTRUCTURADA,101527.47,38,35,18058.55,65250.66,18218.26,6,36276.81
mar-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,QUININDE (AG.),COMERCIAL,6948054.03,236,224,1928703.39,4532366.33,486984.31,23,2415687.7
mar-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,QUININDE (AG.),COMERCIAL REESTRUCTURADO,551817.02,26,26,209549.24,273966.89,68300.89,3,277850.13
mar-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,QUININDE (AG.),CONSUMO,7448.02,3,3,1,7447.02,0,     ,1
mar-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,QUININDE (AG.),CONSUMO REESTRUCTURADO,1,1,1,1,0,0,     ,1
mar-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,QUININDE (AG.),MICROEMPRESA,19888622.75,4719,4582,696328.95,18451187.13,741106.67,83,1437435.62
mar-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,QUININDE (AG.),MICROEMPRESA REESTRUCTURADA,2056394.44,173,173,35003.85,1229458.01,791932.58,2,826936.43
mar-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,SAN LORENZO (AG.),COMERCIAL,44991.25,9,9,6686.41,38304.84,0,1,6686.41
mar-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,SAN LORENZO (AG.),CONSUMO,1,1,1,1,0,0,     ,1
mar-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,SAN LORENZO (AG.),MICROEMPRESA,3724530.96,2216,2199,188654.18,3277161.08,258715.7,35,447369.88
mar-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,SAN LORENZO (AG.),MICROEMPRESA REESTRUCTURADA,21000,3,3,0,21000,0,     ,0
mar-17,ZONAL IBARRA,ESMERALDAS,IBARRA,IBARRA,COMERCIAL,7116.87,1,1,0,7116.87,0,     ,0
mar-17,ZONAL IBARRA,ESMERALDAS,IBARRA,IBARRA,MICROEMPRESA,116260.75,105,105,0,116260.75,0,     ,0
mar-17,ZONAL IBARRA,ESMERALDAS,IBARRA,OTAVALO,MICROEMPRESA,243.56,1,1,0,243.56,0,     ,0
mar-17,ZONAL IBARRA,ESMERALDAS,LAGO AGRIO,LAGO AGRIO,MICROEMPRESA,998.88,1,1,0,998.88,0,     ,0
mar-17,ZONAL IBARRA,ESMERALDAS,LAGO AGRIO,LUMBAQUI,MICROEMPRESA,484.55,1,1,0,484.55,0,     ,0
mar-17,ZONAL IBARRA,ESMERALDAS,LAGO AGRIO,SHUSHUFINDI (AG.),MICROEMPRESA,14142.84,1,1,0,14142.84,0,     ,0
mar-17,ZONAL IBARRA,GALAPAGOS,ESMERALDAS,ESMERALDAS,COMERCIAL,2,2,2,2,0,0,     ,2
mar-17,ZONAL IBARRA,GALAPAGOS,ESMERALDAS,ESMERALDAS,MICROEMPRESA,1,1,1,1,0,0,     ,1
mar-17,ZONAL IBARRA,GUAYAS,ESMERALDAS,ESMERALDAS,MICROEMPRESA,14046.65,4,4,0,14046.65,0,     ,0
mar-17,ZONAL IBARRA,GUAYAS,ESMERALDAS,MUISNE (AG.),MICROEMPRESA,734.22,2,2,0,734.22,0,     ,0
mar-17,ZONAL IBARRA,GUAYAS,ESMERALDAS,QUININDE (AG.),MICROEMPRESA,994.73,3,3,0,994.73,0,     ,0
mar-17,ZONAL IBARRA,GUAYAS,ESMERALDAS,SAN LORENZO (AG.),MICROEMPRESA,2314.73,4,4,0,2314.73,0,     ,0
mar-17,ZONAL IBARRA,GUAYAS,IBARRA,COTACACHI (AG.),MICROEMPRESA,48.57,1,1,0,48.57,0,     ,0
mar-17,ZONAL IBARRA,GUAYAS,IBARRA,IBARRA,MICROEMPRESA,1904.24,2,2,0,1904.24,0,     ,0
mar-17,ZONAL IBARRA,GUAYAS,LAGO AGRIO,LAGO AGRIO,MICROEMPRESA,1747.26,4,4,0,1747.26,0,     ,0
mar-17,ZONAL IBARRA,GUAYAS,LAGO AGRIO,SHUSHUFINDI (AG.),MICROEMPRESA,311.56,1,1,0,311.56,0,     ,0
mar-17,ZONAL IBARRA,IMBABURA,ESMERALDAS,MUISNE (AG.),MICROEMPRESA,534.83,1,1,0,534.83,0,     ,0
mar-17,ZONAL IBARRA,IMBABURA,ESMERALDAS,QUININDE (AG.),COMERCIAL,102250,2,2,0,102250,0,     ,0
mar-17,ZONAL IBARRA,IMBABURA,ESMERALDAS,QUININDE (AG.),COMERCIAL REESTRUCTURADO,48189.84,1,1,48189.84,0,0,1,48189.84
mar-17,ZONAL IBARRA,IMBABURA,ESMERALDAS,QUININDE (AG.),MICROEMPRESA,79017.41,82,82,0,79017.41,0,     ,0
mar-17,ZONAL IBARRA,IMBABURA,ESMERALDAS,QUININDE (AG.),MICROEMPRESA REESTRUCTURADA,5000,1,1,0,5000,0,     ,0
mar-17,ZONAL IBARRA,IMBABURA,ESMERALDAS,SAN LORENZO (AG.),MICROEMPRESA,6963.17,1,1,0,6963.17,0,     ,0
mar-17,ZONAL IBARRA,IMBABURA,IBARRA,ATUNTAQUI (AG.),COMERCIAL,154021.83,10,8,0,154021.83,0,     ,0
mar-17,ZONAL IBARRA,IMBABURA,IBARRA,ATUNTAQUI (AG.),CONSUMO,65996.17,19,19,0,65996.17,0,     ,0
mar-17,ZONAL IBARRA,IMBABURA,IBARRA,ATUNTAQUI (AG.),MICROEMPRESA,1779355.39,536,517,33714.82,1733587.27,12053.3,4,45768.12
mar-17,ZONAL IBARRA,IMBABURA,IBARRA,ATUNTAQUI (AG.),MICROEMPRESA REESTRUCTURADA,93579.19,15,15,137.39,78023.02,15418.78,     ,15556.17
mar-17,ZONAL IBARRA,IMBABURA,IBARRA,COTACACHI (AG.),COMERCIAL,1160.25,1,1,0,1160.25,0,     ,0
mar-17,ZONAL IBARRA,IMBABURA,IBARRA,COTACACHI (AG.),MICROEMPRESA,2086564.9,582,576,89858.85,1949001.85,47704.2,16,137563.05
mar-17,ZONAL IBARRA,IMBABURA,IBARRA,COTACACHI (AG.),MICROEMPRESA REESTRUCTURADA,49084.62,8,8,8958.77,25466.54,14659.31,1,23618.08
mar-17,ZONAL IBARRA,IMBABURA,IBARRA,IBARRA,COMERCIAL,1830465.3,131,117,79664.92,1576018.21,174782.17,4,254447.09
mar-17,ZONAL IBARRA,IMBABURA,IBARRA,IBARRA,COMERCIAL REESTRUCTURADO,45035.71,3,3,1494.06,16666.67,26874.98,     ,28369.04
mar-17,ZONAL IBARRA,IMBABURA,IBARRA,IBARRA,CONSUMO,48358.46,14,14,2627.69,41564.09,4166.68,1,6794.37
mar-17,ZONAL IBARRA,IMBABURA,IBARRA,IBARRA,MICROEMPRESA,8970289.26,3561,3468,129365.92,8618005.62,222917.72,21,352283.64
mar-17,ZONAL IBARRA,IMBABURA,IBARRA,IBARRA,MICROEMPRESA REESTRUCTURADA,493216.16,65,65,6010.96,268001.45,219203.75,3,225214.71
mar-17,ZONAL IBARRA,IMBABURA,IBARRA,OTAVALO,COMERCIAL,1525529.42,172,167,120427.36,777801.77,627300.29,3,747727.65
mar-17,ZONAL IBARRA,IMBABURA,IBARRA,OTAVALO,COMERCIAL REESTRUCTURADO,212913.29,21,21,12970.64,171578.77,28363.88,1,41334.52
mar-17,ZONAL IBARRA,IMBABURA,IBARRA,OTAVALO,CONSUMO,62866.75,19,19,0,62866.75,0,     ,0
mar-17,ZONAL IBARRA,IMBABURA,IBARRA,OTAVALO,MICROEMPRESA,10170581.41,2711,2663,315882.11,9618376.65,236322.65,42,552204.76
mar-17,ZONAL IBARRA,IMBABURA,IBARRA,OTAVALO,MICROEMPRESA REESTRUCTURADA,415820.05,69,69,3224.54,273182.1,139413.41,1,142637.95
mar-17,ZONAL IBARRA,IMBABURA,IBARRA,PIMAMPIRO (AG.),MICROEMPRESA,364436.47,99,99,12227.85,339202.16,13006.46,3,25234.31
mar-17,ZONAL IBARRA,IMBABURA,IBARRA,PIMAMPIRO (AG.),MICROEMPRESA REESTRUCTURADA,26233.25,7,7,10614.35,12697.36,2921.54,3,13535.89
mar-17,ZONAL IBARRA,IMBABURA,TULCAN,EL ANGEL,COMERCIAL,1,1,1,1,0,0,     ,1
mar-17,ZONAL IBARRA,IMBABURA,TULCAN,EL ANGEL,MICROEMPRESA,8900,2,2,900,8000,0,1,900
mar-17,ZONAL IBARRA,IMBABURA,TULCAN,EL ANGEL,MICROEMPRESA REESTRUCTURADA,3226,1,1,3226,0,0,1,3226
mar-17,ZONAL IBARRA,IMBABURA,TULCAN,SAN GABRIEL,MICROEMPRESA,2005.57,2,2,0,2005.57,0,     ,0
mar-17,ZONAL IBARRA,IMBABURA,TULCAN,TULCAN,COMERCIAL,1,1,1,1,0,0,     ,1
mar-17,ZONAL IBARRA,IMBABURA,TULCAN,TULCAN,MICROEMPRESA,2178.21,5,5,1,2177.21,0,     ,1
mar-17,ZONAL IBARRA,IMBABURA,TULCAN,TULCAN,MICROEMPRESA REESTRUCTURADA,6264.06,2,2,3597.26,0,2666.8,1,6264.06
mar-17,ZONAL IBARRA,LOS RIOS,ESMERALDAS,ESMERALDAS,MICROEMPRESA,692.61,2,2,0,692.61,0,     ,0
mar-17,ZONAL IBARRA,LOS RIOS,ESMERALDAS,MUISNE (AG.),MICROEMPRESA,5749.28,3,3,0,5749.28,0,     ,0
mar-17,ZONAL IBARRA,LOS RIOS,ESMERALDAS,QUININDE (AG.),MICROEMPRESA,7543.96,3,3,0,7543.96,0,     ,0
mar-17,ZONAL IBARRA,LOS RIOS,ESMERALDAS,SAN LORENZO (AG.),MICROEMPRESA,8541.69,2,2,0,8541.69,0,     ,0
mar-17,ZONAL IBARRA,LOS RIOS,IBARRA,IBARRA,MICROEMPRESA,1000.01,1,1,0,1000.01,0,     ,0
mar-17,ZONAL IBARRA,LOS RIOS,IBARRA,OTAVALO,MICROEMPRESA,266.29,1,1,0,266.29,0,     ,0
mar-17,ZONAL IBARRA,LOS RIOS,LAGO AGRIO,LAGO AGRIO,MICROEMPRESA,901.43,2,2,0,901.43,0,     ,0
mar-17,ZONAL IBARRA,MANABI,ESMERALDAS,ESMERALDAS,COMERCIAL,1,1,1,1,0,0,     ,1
mar-17,ZONAL IBARRA,MANABI,ESMERALDAS,ESMERALDAS,MICROEMPRESA,1964.77,4,4,0,1964.77,0,     ,0
mar-17,ZONAL IBARRA,MANABI,ESMERALDAS,MUISNE (AG.),COMERCIAL,2,2,2,2,0,0,     ,2
mar-17,ZONAL IBARRA,MANABI,ESMERALDAS,MUISNE (AG.),MICROEMPRESA,55072.74,19,19,1,55071.74,0,     ,1
mar-17,ZONAL IBARRA,MANABI,ESMERALDAS,QUININDE (AG.),COMERCIAL,1,1,1,1,0,0,     ,1
mar-17,ZONAL IBARRA,MANABI,ESMERALDAS,QUININDE (AG.),MICROEMPRESA,9853.1,29,29,0,9853.1,0,     ,0
mar-17,ZONAL IBARRA,MANABI,ESMERALDAS,SAN LORENZO (AG.),MICROEMPRESA,3249.66,6,6,0,3249.66,0,     ,0
mar-17,ZONAL IBARRA,MANABI,IBARRA,OTAVALO,COMERCIAL,1,1,1,1,0,0,     ,1
mar-17,ZONAL IBARRA,MANABI,LAGO AGRIO,LAGO AGRIO,MICROEMPRESA,1875.21,5,5,0,1875.21,0,     ,0
mar-17,ZONAL IBARRA,MORONA SANTIAGO,LAGO AGRIO,SHUSHUFINDI (AG.),MICROEMPRESA,353.77,1,1,0,353.77,0,     ,0
mar-17,ZONAL IBARRA,NAPO,ESMERALDAS,ESMERALDAS,MICROEMPRESA,905.07,1,1,0,905.07,0,     ,0
mar-17,ZONAL IBARRA,NAPO,IBARRA,OTAVALO,MICROEMPRESA,243.39,1,1,0,243.39,0,     ,0
mar-17,ZONAL IBARRA,NAPO,LAGO AGRIO,LAGO AGRIO,MICROEMPRESA,2006.85,3,3,0,2006.85,0,     ,0
mar-17,ZONAL IBARRA,NAPO,LAGO AGRIO,LUMBAQUI,MICROEMPRESA,224.4,1,1,0,224.4,0,     ,0
mar-17,ZONAL IBARRA,NAPO,LAGO AGRIO,SHUSHUFINDI (AG.),MICROEMPRESA,484.18,1,1,0,484.18,0,     ,0
mar-17,ZONAL IBARRA,ORELLANA,ESMERALDAS,LIMONES (OE.),MICROEMPRESA,1,1,1,1,0,0,     ,1
mar-17,ZONAL IBARRA,ORELLANA,ESMERALDAS,QUININDE (AG.),MICROEMPRESA,525.68,1,1,0,525.68,0,     ,0
mar-17,ZONAL IBARRA,ORELLANA,ESMERALDAS,SAN LORENZO (AG.),MICROEMPRESA,1066.57,2,2,0,1066.57,0,     ,0
mar-17,ZONAL IBARRA,ORELLANA,LAGO AGRIO,LAGO AGRIO,MICROEMPRESA,72958.22,24,24,0,72958.22,0,     ,0
mar-17,ZONAL IBARRA,ORELLANA,LAGO AGRIO,LUMBAQUI,MICROEMPRESA,1648.87,5,5,0,1648.87,0,     ,0
mar-17,ZONAL IBARRA,ORELLANA,LAGO AGRIO,SHUSHUFINDI (AG.),MICROEMPRESA,3080.58,7,7,0,3080.58,0,     ,0
mar-17,ZONAL IBARRA,PASTAZA,LAGO AGRIO,LAGO AGRIO,MICROEMPRESA,1815.57,3,3,0,1815.57,0,     ,0
mar-17,ZONAL IBARRA,PICHINCHA,ESMERALDAS,ATACAMES (OE.),MICROEMPRESA,3333.3,1,1,1666.67,0,1666.63,     ,3333.3
mar-17,ZONAL IBARRA,PICHINCHA,ESMERALDAS,ESMERALDAS,MICROEMPRESA,1479.88,3,3,0,1479.88,0,     ,0
mar-17,ZONAL IBARRA,PICHINCHA,ESMERALDAS,MUISNE (AG.),MICROEMPRESA,9859.25,2,2,3181.91,391.6,6285.74,     ,9467.65
mar-17,ZONAL IBARRA,PICHINCHA,ESMERALDAS,QUININDE (AG.),COMERCIAL,263097,1,1,0,263097,0,     ,0
mar-17,ZONAL IBARRA,PICHINCHA,ESMERALDAS,QUININDE (AG.),MICROEMPRESA,97604.46,20,20,1600,80004.46,16000,     ,17600
mar-17,ZONAL IBARRA,PICHINCHA,ESMERALDAS,QUININDE (AG.),MICROEMPRESA REESTRUCTURADA,7122.48,2,2,18.57,5687.5,1416.41,     ,1434.98
mar-17,ZONAL IBARRA,PICHINCHA,ESMERALDAS,SAN LORENZO (AG.),MICROEMPRESA,4115.53,6,6,1,4114.53,0,     ,1
mar-17,ZONAL IBARRA,PICHINCHA,IBARRA,COTACACHI (AG.),MICROEMPRESA,16500,2,2,0,16500,0,     ,0
mar-17,ZONAL IBARRA,PICHINCHA,IBARRA,IBARRA,COMERCIAL,1,1,1,1,0,0,     ,1
mar-17,ZONAL IBARRA,PICHINCHA,IBARRA,IBARRA,COMERCIAL REESTRUCTURADO,1,1,1,1,0,0,     ,1
mar-17,ZONAL IBARRA,PICHINCHA,IBARRA,IBARRA,MICROEMPRESA,2438.5,3,3,0,2438.5,0,     ,0
mar-17,ZONAL IBARRA,PICHINCHA,IBARRA,OTAVALO,COMERCIAL,47122,12,12,9,47113,0,     ,9
mar-17,ZONAL IBARRA,PICHINCHA,IBARRA,OTAVALO,CONSUMO,8833.33,2,2,0,8833.33,0,     ,0
mar-17,ZONAL IBARRA,PICHINCHA,IBARRA,OTAVALO,MICROEMPRESA,401802.51,45,45,0,401802.51,0,     ,0
mar-17,ZONAL IBARRA,PICHINCHA,LAGO AGRIO,LAGO AGRIO,MICROEMPRESA,23115.12,4,4,0,23115.12,0,     ,0
mar-17,ZONAL IBARRA,PICHINCHA,LAGO AGRIO,SHUSHUFINDI (AG.),MICROEMPRESA,343.06,1,1,0,343.06,0,     ,0
mar-17,ZONAL IBARRA,PICHINCHA,TULCAN,MIRA (AG),MICROEMPRESA,8000,1,1,0,8000,0,     ,0
mar-17,ZONAL IBARRA,PICHINCHA,TULCAN,TULCAN,MICROEMPRESA,5909.98,5,5,2473.07,1641.91,1795,     ,4268.07
mar-17,ZONAL IBARRA,SANTO DOMINGO DE LOS TSACHILAS,ESMERALDAS,ESMERALDAS,COMERCIAL,90001,2,2,90001,0,0,1,90001
mar-17,ZONAL IBARRA,SANTO DOMINGO DE LOS TSACHILAS,ESMERALDAS,ESMERALDAS,CONSUMO,2,2,2,2,0,0,     ,2
mar-17,ZONAL IBARRA,SANTO DOMINGO DE LOS TSACHILAS,ESMERALDAS,ESMERALDAS,CONSUMO REESTRUCTURADO,1,1,1,1,0,0,     ,1
mar-17,ZONAL IBARRA,SANTO DOMINGO DE LOS TSACHILAS,ESMERALDAS,ESMERALDAS,MICROEMPRESA,26247.34,51,51,0,26247.34,0,     ,0
mar-17,ZONAL IBARRA,SANTO DOMINGO DE LOS TSACHILAS,ESMERALDAS,MUISNE (AG.),COMERCIAL,1,1,1,1,0,0,     ,1
mar-17,ZONAL IBARRA,SANTO DOMINGO DE LOS TSACHILAS,ESMERALDAS,MUISNE (AG.),MICROEMPRESA,14272.37,36,36,0,14272.37,0,     ,0
mar-17,ZONAL IBARRA,SANTO DOMINGO DE LOS TSACHILAS,ESMERALDAS,QUININDE (AG.),COMERCIAL,1666552.08,54,53,700749.23,943077.85,22725,4,723474.23
mar-17,ZONAL IBARRA,SANTO DOMINGO DE LOS TSACHILAS,ESMERALDAS,QUININDE (AG.),COMERCIAL REESTRUCTURADO,8203.12,1,1,0,0,8203.12,     ,8203.12
mar-17,ZONAL IBARRA,SANTO DOMINGO DE LOS TSACHILAS,ESMERALDAS,QUININDE (AG.),MICROEMPRESA,498473.86,330,329,83659.84,337569.01,77245.01,10,160904.85
mar-17,ZONAL IBARRA,SANTO DOMINGO DE LOS TSACHILAS,ESMERALDAS,QUININDE (AG.),MICROEMPRESA REESTRUCTURADA,32406.19,5,5,2163.45,23031.19,7211.55,     ,9375
mar-17,ZONAL IBARRA,SANTO DOMINGO DE LOS TSACHILAS,ESMERALDAS,SAN LORENZO (AG.),MICROEMPRESA,13256.21,10,10,0,13256.21,0,     ,0
mar-17,ZONAL IBARRA,SANTO DOMINGO DE LOS TSACHILAS,IBARRA,IBARRA,MICROEMPRESA,292.23,1,1,0,292.23,0,     ,0
mar-17,ZONAL IBARRA,SANTO DOMINGO DE LOS TSACHILAS,LAGO AGRIO,LAGO AGRIO,MICROEMPRESA,740.29,1,1,0,740.29,0,     ,0
mar-17,ZONAL IBARRA,SANTO DOMINGO DE LOS TSACHILAS,LAGO AGRIO,SHUSHUFINDI (AG.),MICROEMPRESA,1021.44,2,2,0,1021.44,0,     ,0
mar-17,ZONAL IBARRA,SUCUMBIOS,ESMERALDAS,ESMERALDAS,MICROEMPRESA,580.96,1,1,0,580.96,0,     ,0
mar-17,ZONAL IBARRA,SUCUMBIOS,ESMERALDAS,QUININDE (AG.),MICROEMPRESA,1010.3,2,2,0,1010.3,0,     ,0
mar-17,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,LAGO AGRIO,COMERCIAL,1768112.92,91,90,336501.66,1155712.35,275898.91,5,612400.57
mar-17,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,LAGO AGRIO,COMERCIAL REESTRUCTURADO,43069.89,4,4,2,43067.89,0,     ,2
mar-17,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,LAGO AGRIO,CONSUMO,191447.23,58,58,0,191447.23,0,     ,0
mar-17,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,LAGO AGRIO,MICROEMPRESA,20609723.59,5379,5263,611635.87,19314111.08,683976.64,100,1295612.51
mar-17,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,LAGO AGRIO,MICROEMPRESA REESTRUCTURADA,853293.54,124,123,2613.64,319789.9,530890,1,533503.64
mar-17,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,LUMBAQUI,COMERCIAL,57583.33,3,3,0,57583.33,0,     ,0
mar-17,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,LUMBAQUI,CONSUMO,86916.75,24,24,0,86916.75,0,     ,0
mar-17,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,LUMBAQUI,MICROEMPRESA,2255794.74,896,888,23527.1,2190181.92,42085.72,5,65612.82
mar-17,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,LUMBAQUI,MICROEMPRESA REESTRUCTURADA,52366.37,7,7,0,11438.31,40928.06,     ,40928.06
mar-17,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,PUTUMAYO (AG.),MICROEMPRESA,613306.3,139,139,37590.4,502221.26,73494.64,9,111085.04
mar-17,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,SHUSHUFINDI (AG.),COMERCIAL,1747271.85,73,67,27399.64,1658975.27,60896.94,2,88296.58
mar-17,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,SHUSHUFINDI (AG.),COMERCIAL REESTRUCTURADO,214487.61,9,9,113538.93,89829.75,11118.93,3,124657.86
mar-17,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,SHUSHUFINDI (AG.),CONSUMO,369380.23,134,134,6051.07,342073.7,21255.46,1,27306.53
mar-17,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,SHUSHUFINDI (AG.),CONSUMO REESTRUCTURADO,1524.3,2,2,507.82,0,1016.48,     ,1524.3
